run_id,suite,method,metric,client_count,partition,policy_profile,attack_type,n,mean,ci95_low,ci95_high,evidence_type,source_file
expanded-analysis-bootstrap-aae4091,adversarial,B0,equal_opportunity_gap,,,,random_weights,5,0.0780876371132795,0.0212777989445068,0.1372169552926311,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,equalized_odds_gap,,,,random_weights,5,0.0918425995963394,0.0487877239106267,0.1426791519269117,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,subgroup_accuracy_gap,,,,random_weights,5,0.1064378829657124,0.0838096107713256,0.1323528619422717,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,runtime_ms,,,,random_weights,5,80.98736699903384,78.36831720196642,83.45876699313521,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,accuracy,,,,random_weights,5,0.7724568393094289,0.7592961487383798,0.7902390438247011,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,macro_f1,,,,random_weights,5,0.5276234672740073,0.4521812842502742,0.6352539269009534,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,demographic_parity_gap,,,,random_weights,5,0.0382755902240724,0.0063003424261363,0.0845226262883304,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,equal_opportunity_gap,,,,random_weights,5,0.0282379526244807,0.010745259906172,0.0510963064597112,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,equalized_odds_gap,,,,random_weights,5,0.0282695993194428,0.010745259906172,0.0511912465445975,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,subgroup_accuracy_gap,,,,random_weights,5,0.1675164297126158,0.1287385829286487,0.1909765045325672,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,runtime_ms,,,,random_weights,5,79.58420839859173,76.83581680175848,82.33259999542497,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,accuracy,,,,sign_flip,5,0.7714342629482072,0.7503851261620186,0.7906905710491368,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,macro_f1,,,,sign_flip,5,0.5842530157740728,0.5013419217459845,0.6628785037866969,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,demographic_parity_gap,,,,sign_flip,5,0.1267738957455668,0.0255537552787778,0.2950556596175845,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,equal_opportunity_gap,,,,sign_flip,5,0.1108586462978628,0.0297769229846496,0.2304535855518889,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,equalized_odds_gap,,,,sign_flip,5,0.116155528899529,0.0297769229846496,0.2461035229011771,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,subgroup_accuracy_gap,,,,sign_flip,5,0.1750759780744729,0.156465168616092,0.1939235954850628,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B0,runtime_ms,,,,sign_flip,5,79.52514179632999,77.6285917905625,81.42169180209748,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,accuracy,,,,sign_flip,5,0.767636122177955,0.7598804780876494,0.7760690571049137,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,macro_f1,,,,sign_flip,5,0.5252131590722435,0.4546573405134547,0.6283561504109386,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,demographic_parity_gap,,,,sign_flip,5,0.0356318679626866,0.0068273681983733,0.0795291827678414,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,equal_opportunity_gap,,,,sign_flip,5,0.0189422106404988,0.0108044378919612,0.032205847995974,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,equalized_odds_gap,,,,sign_flip,5,0.0228167885619746,0.0108044378919612,0.0364848469014152,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,subgroup_accuracy_gap,,,,sign_flip,5,0.1631917228305079,0.1150342880479262,0.1905321832165076,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
expanded-analysis-bootstrap-aae4091,adversarial,B6,runtime_ms,,,,sign_flip,5,79.64927499415353,77.0875749993138,82.29635859024711,derived,outputs/major_revision/expanded-analysis-bootstrap-aae4091/confidence_intervals.csv
